UID,StateCode,StateName,County,City,Aggregator,PricePerPound,PricePerTon
1968,PR,Puerto Rico,SAN JUAN,San Juan,URB Santa Barbara,0.5700,1140
1969,PR,Puerto Rico,SAN JUAN,San Juan,Valle Universitario,0.6900,1380
1970,PR,Puerto Rico,SAN JUAN,San Juan,URB Casas Yoyo,0.4600,920
1971,PR,Puerto Rico,SAN JUAN,San Juan,Bo Capetillo,0.6500,1300
1972,PR,Puerto Rico,SAN JUAN,San Juan,URB Del Carmen,0.4800,960
1973,PR,Puerto Rico,SAN JUAN,San Juan,Villa Dos Pinos,0.4700,940
1974,PR,Puerto Rico,SAN JUAN,San Juan,URB Dos Pinos,0.5100,1020
1975,PR,Puerto Rico,SAN JUAN,San Juan,URB Embalse San Jose,0.6800,1360
1976,PR,Puerto Rico,SAN JUAN,San Juan,Ext Town Park,0.6100,1220
1977,PR,Puerto Rico,SAN JUAN,San Juan,URB Gonzalez Seijo,0.6900,1380
1978,PR,Puerto Rico,SAN JUAN,San Juan,URB Luarca,0.6200,1240
1979,PR,Puerto Rico,SAN JUAN,San Juan,URB San Martin,0.5800,1160
1980,PR,Puerto Rico,SAN JUAN,San Juan,URB Town Pk,0.4600,920
1981,PR,Puerto Rico,SAN JUAN,San Juan,Villa Capri,0.6900,1380
1982,PR,Puerto Rico,SAN JUAN,San Juan,Villa Rosales,0.5600,1120
1983,PR,Puerto Rico,SAN JUAN,San Juan,Bda El Polvorin,0.5300,1060
1984,PR,Puerto Rico,SAN JUAN,San Juan,Bda Santo Domingo,0.6800,1360
1985,PR,Puerto Rico,SAN JUAN,San Juan,Parc Falu,0.5300,1060
1986,PR,Puerto Rico,SAN JUAN,San Juan,URB Berwind Est,0.5900,1180
1987,PR,Puerto Rico,SAN JUAN,San Juan,Parc Hill Brothers,0.5400,1080
1988,PR,Puerto Rico,SAN JUAN,San Juan,URB El Cemi,0.6100,1220
1989,PR,Puerto Rico,SAN JUAN,San Juan,URB Las Virtudes,0.5200,1040
1990,PR,Puerto Rico,SAN JUAN,San Juan,URB Sevilla,0.6300,1260
1991,PR,Puerto Rico,SAN JUAN,San Juan,Colinas De Monte Carlo,0.6000,1200
1992,PR,Puerto Rico,SAN JUAN,San Juan,Ext Colinas Verde,0.4600,920
1993,PR,Puerto Rico,SAN JUAN,San Juan,Mans De San Martin,0.6600,1320
1994,PR,Puerto Rico,SAN JUAN,San Juan,Sect Los Penas,0.6400,1280
1995,PR,Puerto Rico,SAN JUAN,San Juan,URB Club Manor,0.6600,1320
1996,PR,Puerto Rico,SAN JUAN,San Juan,URB Delicias,0.6900,1380
1997,PR,Puerto Rico,SAN JUAN,San Juan,URB Sabana Llana,0.6300,1260
1998,PR,Puerto Rico,SAN JUAN,San Juan,Bda Hernandez,0.6500,1300
1999,PR,Puerto Rico,SAN JUAN,San Juan,URB Highland Pk,0.6200,1240
2000,PR,Puerto Rico,SAN JUAN,San Juan,URB La Vista,0.5800,1160
2001,PR,Puerto Rico,SAN JUAN,San Juan,URB Vosburg,0.6400,1280
2002,PR,Puerto Rico,SAN JUAN,San Juan,Villa Navarra,0.6500,1300
2003,PR,Puerto Rico,SAN JUAN,San Juan,Ciudad Central I,0.6100,1220
2004,PR,Puerto Rico,SAN JUAN,San Juan,Alt De Berwind,0.6900,1380
2005,PR,Puerto Rico,SAN JUAN,San Juan,Colinas Verde,0.5300,1060
2006,PR,Puerto Rico,SAN JUAN,San Juan,URB Country Club,0.6000,1200
2007,PR,Puerto Rico,SAN JUAN,San Juan,URB El Comandante,0.4900,980
2008,PR,Puerto Rico,SAN JUAN,San Juan,URB Monte Carlo,0.5800,1160
2009,PR,Puerto Rico,SAN JUAN,San Juan,Villa Olimpica,0.6800,1360
2010,PR,Puerto Rico,SAN JUAN,San Juan,Villa Prades,0.4500,900
2011,PR,Puerto Rico,SAN JUAN,San Juan,Vista Del Atlantico,0.5100,1020
2012,PR,Puerto Rico,SAN JUAN,San Juan,Bda Blondet,0.5500,1100
2013,PR,Puerto Rico,SAN JUAN,San Juan,URB Santa Rita,0.6500,1300
2014,PR,Puerto Rico,SAN JUAN,San Juan,URB Gonzalez,0.6100,1220
2015,PR,Puerto Rico,SAN JUAN,San Juan,URB Cabrera,0.6600,1320
2016,PR,Puerto Rico,SAN JUAN,San Juan,University Station,0.4700,940
2017,PR,Puerto Rico,SAN JUAN,San Juan,Bo Quebrada Arena,0.6200,1240
2018,PR,Puerto Rico,SAN JUAN,San Juan,Ext Alameda,0.4600,920
2019,PR,Puerto Rico,SAN JUAN,San Juan,Mans Colinas De Cupey,0.6900,1380
2020,PR,Puerto Rico,SAN JUAN,San Juan,Repto Contemporaneo,0.6700,1340
2021,PR,Puerto Rico,SAN JUAN,San Juan,Sect La Marina,0.6100,1220
2022,PR,Puerto Rico,SAN JUAN,San Juan,Sect Paracochero,0.4700,940
2023,PR,Puerto Rico,SAN JUAN,San Juan,URB Carmen Hls,0.5400,1080
2024,PR,Puerto Rico,SAN JUAN,San Juan,URB El Senorial,0.4700,940
2025,PR,Puerto Rico,SAN JUAN,San Juan,URB La Campina,0.5600,1120
2026,PR,Puerto Rico,SAN JUAN,San Juan,URB Laderas De Palma Real,0.5900,1180
2027,PR,Puerto Rico,SAN JUAN,San Juan,URB Rio Piedras Hts,0.5700,1140
2028,PR,Puerto Rico,SAN JUAN,San Juan,Villa Hucar,0.5000,1000
2029,PR,Puerto Rico,SAN JUAN,San Juan,Colinas De Cupey,0.6200,1240
2030,PR,Puerto Rico,SAN JUAN,San Juan,Jard De Caldas,0.5600,1120
2031,PR,Puerto Rico,SAN JUAN,San Juan,Parq Senorial,0.4900,980
2032,PR,Puerto Rico,SAN JUAN,San Juan,URB Borinquen Gdns,0.5400,1080
2033,PR,Puerto Rico,SAN JUAN,San Juan,URB Experimental,0.6600,1320
2034,PR,Puerto Rico,SAN JUAN,San Juan,URB Luna Llena,0.5300,1060
2035,PR,Puerto Rico,SAN JUAN,San Juan,URB Mirador De Borinquen Gdn,0.6500,1300
2036,PR,Puerto Rico,SAN JUAN,San Juan,URB Romany Gdns,0.5700,1140
2037,PR,Puerto Rico,SAN JUAN,San Juan,URB Roseville,0.6700,1340
2038,PR,Puerto Rico,SAN JUAN,San Juan,URB Sagrado Corazon,0.6100,1220
2039,PR,Puerto Rico,SAN JUAN,San Juan,URB San Jose Ind,0.4700,940
2040,PR,Puerto Rico,SAN JUAN,San Juan,Villa Andalucia,0.5900,1180
2041,PR,Puerto Rico,SAN JUAN,San Juan,Villa Dagmarita,0.6700,1340
2042,PR,Puerto Rico,SAN JUAN,San Juan,Alts Del Remanso,0.5500,1100
2043,PR,Puerto Rico,SAN JUAN,San Juan,Bo Dulce,0.6500,1300
2044,PR,Puerto Rico,SAN JUAN,San Juan,Ext Mans De Vilanova,0.5200,1040
2045,PR,Puerto Rico,SAN JUAN,San Juan,Mans De Romany,0.5300,1060
2046,PR,Puerto Rico,SAN JUAN,San Juan,Paseo Del Parque,0.6400,1280
2047,PR,Puerto Rico,SAN JUAN,San Juan,Paseo Del Prado,0.4600,920
2048,PR,Puerto Rico,SAN JUAN,San Juan,Paseo Mayor,0.5000,1000
2049,PR,Puerto Rico,SAN JUAN,San Juan,Paseo San Juan,0.6600,1320
2050,PR,Puerto Rico,SAN JUAN,San Juan,Repto Veterano,0.6300,1260
2051,PR,Puerto Rico,SAN JUAN,San Juan,Sect Hoyo,0.5100,1020
2052,PR,Puerto Rico,SAN JUAN,San Juan,URB Alamein,0.6500,1300
2053,PR,Puerto Rico,SAN JUAN,San Juan,URB Caldas,0.6100,1220
2054,PR,Puerto Rico,SAN JUAN,San Juan,URB Cambridge Park,0.6100,1220
2055,PR,Puerto Rico,SAN JUAN,San Juan,URB Crown Hls,0.4800,960
2056,PR,Puerto Rico,SAN JUAN,San Juan,URB El Paraiso,0.6000,1200
2057,PR,Puerto Rico,SAN JUAN,San Juan,URB La Sierra Alta,0.5400,1080
2058,PR,Puerto Rico,SAN JUAN,San Juan,URB Los Adoquines,0.6100,1220
2059,PR,Puerto Rico,SAN JUAN,San Juan,URB Montehiedra,0.6300,1260
2060,PR,Puerto Rico,SAN JUAN,San Juan,URB San Gerardo,0.4800,960
2061,PR,Puerto Rico,SAN JUAN,San Juan,URB San Juan Gdns,0.5900,1180
2062,PR,Puerto Rico,SAN JUAN,San Juan,Villas De Carraizo,0.6800,1360
2063,PR,Puerto Rico,SAN JUAN,San Juan,Vista Alegre,0.7000,1400
2064,PR,Puerto Rico,SAN JUAN,San Juan,Bo Canejas,0.6700,1340
2065,PR,Puerto Rico,SAN JUAN,San Juan,Bo Carraizo,0.6300,1260
2066,PR,Puerto Rico,SAN JUAN,San Juan,Bo Venezuela,0.6200,1240
2067,PR,Puerto Rico,SAN JUAN,San Juan,Camino Del Bosque,0.6300,1260
2068,PR,Puerto Rico,SAN JUAN,San Juan,Ind Victor Fernandez,0.6900,1380
2069,PR,Puerto Rico,SAN JUAN,San Juan,Jard Botanico Sur,0.5300,1060
2070,PR,Puerto Rico,SAN JUAN,San Juan,Qtas De Cupey,0.6400,1280
2071,PR,Puerto Rico,SAN JUAN,San Juan,Repto De Diego,0.5700,1140
2072,PR,Puerto Rico,SAN JUAN,San Juan,URB Beverly Hills Ct,0.6100,1220
2073,PR,Puerto Rico,SAN JUAN,San Juan,URB El Vigia,0.7000,1400
2074,PR,Puerto Rico,SAN JUAN,San Juan,URB La Alborada,0.5600,1120
2075,PR,Puerto Rico,SAN JUAN,San Juan,URB La Cumbre,0.6800,1360
2076,PR,Puerto Rico,SAN JUAN,San Juan,URB Los Cantizales,0.5600,1120
2077,PR,Puerto Rico,SAN JUAN,San Juan,URB Park Gdns Townhouses,0.6600,1320
2078,PR,Puerto Rico,SAN JUAN,San Juan,URB Portal De Los Pinos,0.4800,960
2079,PR,Puerto Rico,SAN JUAN,San Juan,URB Riberas Del Senorial,0.5900,1180
2080,PR,Puerto Rico,SAN JUAN,San Juan,URB Romany Pk,0.5700,1140
2081,PR,Puerto Rico,SAN JUAN,San Juan,URB Venus Gdns,0.4500,900
2082,PR,Puerto Rico,SAN JUAN,San Juan,Villa Colinas De Cupey,0.6400,1280
2083,PR,Puerto Rico,SAN JUAN,San Juan,Alts De Borinquen Gdns,0.6700,1340
2084,PR,Puerto Rico,SAN JUAN,San Juan,Bda Vista Alegre,0.4600,920
2085,PR,Puerto Rico,SAN JUAN,San Juan,Mans De Rio Piedras,0.6900,1380
2086,PR,Puerto Rico,SAN JUAN,San Juan,Paseo Alto,0.6700,1340
2087,PR,Puerto Rico,SAN JUAN,San Juan,Paseo De La Fuente,0.4900,980
2088,PR,Puerto Rico,SAN JUAN,San Juan,Paseo Las Vistas,0.5400,1080
2089,PR,Puerto Rico,SAN JUAN,San Juan,Repto Oyola,0.4900,980
2090,PR,Puerto Rico,SAN JUAN,San Juan,URB El Cerezal,0.4900,980
2091,PR,Puerto Rico,SAN JUAN,San Juan,URB El Escorial,0.7000,1400
2092,PR,Puerto Rico,SAN JUAN,San Juan,URB El Mirador De Cupey,0.5000,1000
2093,PR,Puerto Rico,SAN JUAN,San Juan,URB El Remanso,0.6100,1220
2094,PR,Puerto Rico,SAN JUAN,San Juan,URB Hill Mansions,0.5700,1140
2095,PR,Puerto Rico,SAN JUAN,San Juan,URB Horizons,0.4800,960
2096,PR,Puerto Rico,SAN JUAN,San Juan,URB La Alameda,0.6100,1220
2097,PR,Puerto Rico,SAN JUAN,San Juan,URB La Utt,0.5900,1180
2098,PR,Puerto Rico,SAN JUAN,San Juan,URB Milaville,0.4900,980
2099,PR,Puerto Rico,SAN JUAN,San Juan,URB Monterey,0.4600,920
2100,PR,Puerto Rico,SAN JUAN,San Juan,URB Rivieras De Cupey,0.6800,1360
2101,PR,Puerto Rico,SAN JUAN,San Juan,URB Romany Pk Ii,0.6400,1280
2102,PR,Puerto Rico,SAN JUAN,San Juan,URB Venus Gdns Norte,0.4900,980
2103,PR,Puerto Rico,SAN JUAN,San Juan,Valle Sereno,0.7000,1400
2104,PR,Puerto Rico,SAN JUAN,San Juan,Villas De Parana,0.6700,1340
2105,PR,Puerto Rico,SAN JUAN,San Juan,Villas Del Este,0.5600,1120
2106,PR,Puerto Rico,SAN JUAN,San Juan,Villas Del Pilar,0.5400,1080
2107,PR,Puerto Rico,SAN JUAN,San Juan,Mans De Caldas,0.6400,1280
2108,PR,Puerto Rico,SAN JUAN,San Juan,Sect La Corte,0.5800,1160
2109,PR,Puerto Rico,SAN JUAN,San Juan,URB El Dorado,0.7000,1400
2110,PR,Puerto Rico,SAN JUAN,San Juan,URB El Pilar,0.4900,980
2111,PR,Puerto Rico,SAN JUAN,San Juan,URB Garcia,0.6900,1380
2112,PR,Puerto Rico,SAN JUAN,San Juan,URB Hillside,0.5400,1080
2113,PR,Puerto Rico,SAN JUAN,San Juan,URB Hucares,0.5400,1080
2114,PR,Puerto Rico,SAN JUAN,San Juan,URB Las Rosas,0.6200,1240
2115,PR,Puerto Rico,SAN JUAN,San Juan,URB Venus Gdns Oeste,0.4900,980
2116,PR,Puerto Rico,SAN JUAN,San Juan,Villas De Cupey,0.5200,1040
2117,PR,Puerto Rico,SAN JUAN,San Juan,Bo Tortugo,0.4700,940
2118,PR,Puerto Rico,SAN JUAN,San Juan,Ciudad Senorial,0.5600,1120
2119,PR,Puerto Rico,SAN JUAN,San Juan,Est De San Geraldo,0.4800,960
2120,PR,Puerto Rico,SAN JUAN,San Juan,Ext Milaville,0.6200,1240
2121,PR,Puerto Rico,SAN JUAN,San Juan,Mans De Villanova,0.6000,1200
2122,PR,Puerto Rico,SAN JUAN,San Juan,Paseo Las Brisas,0.6800,1360
2123,PR,Puerto Rico,SAN JUAN,San Juan,Paseo Real,0.4800,960
2124,PR,Puerto Rico,SAN JUAN,San Juan,URB Fairview,0.5100,1020
2125,PR,Puerto Rico,SAN JUAN,San Juan,URB Hollywood Est,0.7000,1400
2126,PR,Puerto Rico,SAN JUAN,San Juan,URB Monte Verde Real,0.5100,1020
2127,PR,Puerto Rico,SAN JUAN,San Juan,URB Monteverde,0.6600,1320
2128,PR,Puerto Rico,SAN JUAN,San Juan,URB Park Gdns,0.6400,1280
2129,PR,Puerto Rico,SAN JUAN,San Juan,URB Purple Tree,0.4600,920
2130,PR,Puerto Rico,SAN JUAN,San Juan,Villa Olga,0.5000,1000
2131,PR,Puerto Rico,SAN JUAN,San Juan,Cupey,0.7000,1400
2132,PR,Puerto Rico,SAN JUAN,San Juan,Bo Buen Consejo,0.4700,940
2133,PR,Puerto Rico,SAN JUAN,San Juan,Hacienda De Carraizo,0.5300,1060
2134,PR,Puerto Rico,SAN JUAN,San Juan,Mans De Park Gdns,0.6900,1380
2135,PR,Puerto Rico,SAN JUAN,San Juan,Repto Universitario,0.5800,1160
2136,PR,Puerto Rico,SAN JUAN,San Juan,Sect Betancourt,0.5500,1100
2137,PR,Puerto Rico,SAN JUAN,San Juan,URB Caribe,0.6000,1200
2138,PR,Puerto Rico,SAN JUAN,San Juan,URB Cupey Gdns,0.4600,920
2139,PR,Puerto Rico,SAN JUAN,San Juan,URB El Mirador,0.4500,900
2140,PR,Puerto Rico,SAN JUAN,San Juan,URB Laderas De San Juan,0.6300,1260
2141,PR,Puerto Rico,SAN JUAN,San Juan,URB Litheda Hts,0.6800,1360
2142,PR,Puerto Rico,SAN JUAN,San Juan,URB Los Campos Montehiedra,0.6600,1320
2143,PR,Puerto Rico,SAN JUAN,San Juan,URB Monte Apolo Est,0.5700,1140
2144,PR,Puerto Rico,SAN JUAN,San Juan,URB Tulipan,0.5000,1000
2145,PR,Puerto Rico,SAN JUAN,San Juan,Villa Los Olmos,0.5800,1160
2146,PR,Puerto Rico,SAN JUAN,San Juan,URB San Francisco,0.6100,1220
2147,PR,Puerto Rico,SAN JUAN,San Juan,Villas De San Francisco,0.5700,1140
2148,PR,Puerto Rico,SAN JUAN,San Juan,Villas De San Ignacio,0.6800,1360
2149,PR,Puerto Rico,SAN JUAN,San Juan,Parq De Santa Maria,0.6600,1320
2150,PR,Puerto Rico,SAN JUAN,San Juan,Bda Villamil,0.4900,980
2151,PR,Puerto Rico,SAN JUAN,San Juan,Ext Santa Maria,0.6400,1280
2152,PR,Puerto Rico,SAN JUAN,San Juan,Jard De Vedruna,0.5700,1140
2153,PR,Puerto Rico,SAN JUAN,San Juan,URB Antonsanti,0.5400,1080
2154,PR,Puerto Rico,SAN JUAN,San Juan,URB Santa Ana,0.6000,1200
2155,PR,Puerto Rico,SAN JUAN,San Juan,URB University Gdns,0.4900,980
2156,PR,Puerto Rico,SAN JUAN,San Juan,Villa Nevarez,0.4500,900
2157,PR,Puerto Rico,SAN JUAN,San Juan,Jard Metropolitano,0.5900,1180
2158,PR,Puerto Rico,SAN JUAN,San Juan,Villas De Palma Real,0.6100,1220
2159,PR,Puerto Rico,SAN JUAN,San Juan,URB Belisa,0.6000,1200
2160,PR,Puerto Rico,SAN JUAN,San Juan,URB San Ignacio,0.6400,1280
2161,PR,Puerto Rico,SAN JUAN,San Juan,URB Santa Maria,0.4700,940
2162,PR,Puerto Rico,SAN JUAN,San Juan,San Jose,0.6600,1320
2163,PR,Puerto Rico,GUAYNABO,Fort Buchanan,URB Coconut Grove,0.6200,1240
2164,PR,Puerto Rico,GUAYNABO,Fort Buchanan,URB Las Colinas,0.4700,940
2165,PR,Puerto Rico,GUAYNABO,Fort Buchanan,Ft Buchanan,0.5000,1000
2166,PR,Puerto Rico,GUAYNABO,Fort Buchanan,URB Coqui Gdns,0.6500,1300
2167,PR,Puerto Rico,GUAYNABO,Fort Buchanan,Fort Buchanan,0.6800,1360
2168,PR,Puerto Rico,SAN JUAN,San Juan,Centro Medico Metropolitano,0.4500,900
2169,PR,Puerto Rico,SAN JUAN,GPO,Gpo,0.6400,1280
2170,PR,Puerto Rico,SAN JUAN,San Juan,Unique Brm,0.6400,1280
2171,PR,Puerto Rico,TOA BAJA,Toa Baja,Comunidad Punta Salinas,0.5900,1180
2172,PR,Puerto Rico,TOA BAJA,Toa Baja,Mans Del Mar,0.5200,1040
2173,PR,Puerto Rico,TOA BAJA,Toa Baja,URB El Naranjal,0.4900,980
2174,PR,Puerto Rico,TOA BAJA,Toa Baja,URB Las Colinas,0.5100,1020
2175,PR,Puerto Rico,TOA BAJA,Toa Baja,URB Levittown Lakes,0.4600,920
2176,PR,Puerto Rico,TOA BAJA,Toa Baja,URB Levittville,0.6500,1300
2177,PR,Puerto Rico,TOA BAJA,Toa Baja,URB Valparaiso,0.5100,1020
2178,PR,Puerto Rico,TOA BAJA,Toa Baja,Alt Hacienda Dorada,0.5100,1020
2179,PR,Puerto Rico,TOA BAJA,Toa Baja,Bo Campanilla,0.4900,980
2180,PR,Puerto Rico,TOA BAJA,Toa Baja,Bo Candelaria,0.6700,1340
2181,PR,Puerto Rico,TOA BAJA,Toa Baja,Ext Lagos De Plata,0.4600,920
2182,PR,Puerto Rico,TOA BAJA,Toa Baja,Hacienda Del Norte,0.7000,1400
2183,PR,Puerto Rico,TOA BAJA,Toa Baja,Sect La Pra,0.6200,1240
2184,PR,Puerto Rico,TOA BAJA,Toa Baja,Levittown,0.5300,1060
2185,PR,Puerto Rico,TOA BAJA,Toa Baja,Alts De Covadonga,0.5900,1180
2186,PR,Puerto Rico,TOA BAJA,Toa Baja,Pradera Norte,0.4500,900
2187,PR,Puerto Rico,TOA BAJA,Toa Baja,Res Campanilla,0.5600,1120
2188,PR,Puerto Rico,TOA BAJA,Toa Baja,URB Covadonga,0.6000,1200
2189,PR,Puerto Rico,TOA BAJA,Toa Baja,URB Pabellones,0.6800,1360
2190,PR,Puerto Rico,TOA BAJA,Toa Baja,Repto Anamar,0.6600,1320
2191,PR,Puerto Rico,TOA BAJA,Toa Baja,URB Altagracia,0.4500,900
2192,PR,Puerto Rico,TOA BAJA,Toa Baja,URB Campanillas,0.5200,1040
2193,PR,Puerto Rico,TOA BAJA,Toa Baja,Villa De Levittown,0.5100,1020
2194,PR,Puerto Rico,TOA BAJA,Toa Baja,Parq Punta Salinas,0.5200,1040
2195,PR,Puerto Rico,TOA BAJA,Toa Baja,URB La Rosaleda I,0.7000,1400
2196,PR,Puerto Rico,TOA BAJA,Toa Baja,URB La Rosaleda Ii,0.7000,1400
2197,PR,Puerto Rico,TOA BAJA,Toa Baja,URB Las Gaviotas,0.5200,1040
2198,PR,Puerto Rico,TOA BAJA,Toa Baja,URB San Pedro,0.6300,1260
2199,PR,Puerto Rico,TOA BAJA,Toa Baja,Vista Del Lago,0.5300,1060
2200,PR,Puerto Rico,TOA BAJA,Toa Baja,Ext La Inmaculada,0.6900,1380
2201,PR,Puerto Rico,TOA BAJA,Toa Baja,Mans Del Lago,0.4600,920
2202,PR,Puerto Rico,TOA BAJA,Toa Baja,Mans Del Sur,0.5300,1060
2203,PR,Puerto Rico,TOA BAJA,Toa Baja,Qta Real,0.6500,1300
2204,PR,Puerto Rico,TOA BAJA,Toa Baja,URB Almira,0.5500,1100
2205,PR,Puerto Rico,TOA BAJA,Toa Baja,URB La Inmaculada,0.7000,1400
2206,PR,Puerto Rico,TOA BAJA,Toa Baja,URB Santa Maria,0.5500,1100
2207,PR,Puerto Rico,TOA BAJA,Toa Baja,Mans Del Norte,0.6200,1240
2208,PR,Puerto Rico,TOA BAJA,Toa Baja,Pradera,0.6200,1240
2209,PR,Puerto Rico,TOA BAJA,Toa Baja,URB Camino Del Mar,0.4900,980
2210,PR,Puerto Rico,TOA BAJA,Toa Baja,URB Toaville,0.6000,1200
2211,PR,Puerto Rico,TOA BAJA,Toa Baja,Toa Baja,0.5400,1080
2212,PR,Puerto Rico,TOA BAJA,Toa Baja,Bo Palo Seco,0.4700,940
2213,PR,Puerto Rico,TOA BAJA,Toa Baja,Brisas De Campanero,0.6800,1360
2214,PR,Puerto Rico,TOA BAJA,Toa Baja,Hacienda Del Norte 2,0.5600,1120
2215,PR,Puerto Rico,TOA BAJA,Toa Baja,URB Dos Rios,0.5300,1060
2216,PR,Puerto Rico,TOA BAJA,Toa Baja,URB El Plantio,0.6100,1220
2217,PR,Puerto Rico,TOA BAJA,Toa Baja,URB Lagos De Plata,0.5600,1120
2218,PR,Puerto Rico,TOA BAJA,Toa Baja,URB Levittown,0.5400,1080
2219,PR,Puerto Rico,TOA BAJA,Sabana Seca,Sabana Seca,0.5800,1160
2220,PR,Puerto Rico,TOA BAJA,Sabana Seca,Mans Del Sol,0.5600,1120
2221,PR,Puerto Rico,TOA ALTA,Toa Alta,Mans De Montecasino I,0.4900,980
2222,PR,Puerto Rico,TOA ALTA,Toa Alta,URB La Providencia,0.7000,1400
2223,PR,Puerto Rico,TOA ALTA,Toa Alta,URB Palacios Del Rio I,0.4800,960
2224,PR,Puerto Rico,TOA ALTA,Toa Alta,URB Town Hls,0.6100,1220
2225,PR,Puerto Rico,TOA ALTA,Toa Alta,Vistas Del Rio Iii,0.5100,1020
2226,PR,Puerto Rico,TOA ALTA,Toa Alta,Jard De La Fuente,0.7000,1400
2227,PR,Puerto Rico,TOA ALTA,Toa Alta,Terr Del Toa,0.6500,1300
2228,PR,Puerto Rico,TOA ALTA,Toa Alta,URB Fuentebella,0.4700,940
2229,PR,Puerto Rico,TOA ALTA,Toa Alta,URB Los Arboles,0.5100,1020
2230,PR,Puerto Rico,TOA ALTA,Toa Alta,URB Palacios Del Monte,0.5700,1140
2231,PR,Puerto Rico,TOA ALTA,Toa Alta,URB Portobello,0.5100,1020
2232,PR,Puerto Rico,TOA ALTA,Toa Alta,URB San Fernando,0.5100,1020
2233,PR,Puerto Rico,TOA ALTA,Toa Alta,URB Toa Alta Hts,0.6800,1360
2234,PR,Puerto Rico,TOA ALTA,Toa Alta,Valle Del Paraiso,0.4900,980
2235,PR,Puerto Rico,TOA ALTA,Toa Alta,Brisas De Montecasino,0.4600,920
2236,PR,Puerto Rico,TOA ALTA,Toa Alta,Ciudad Jardin Iii,0.6000,1200
2237,PR,Puerto Rico,TOA ALTA,Toa Alta,Hacienda El Pilar,0.6500,1300
2238,PR,Puerto Rico,TOA ALTA,Toa Alta,URB Casitas De La Fuente,0.6200,1240
2239,PR,Puerto Rico,TOA ALTA,Toa Alta,URB Monte Lago Est,0.5400,1080
2240,PR,Puerto Rico,TOA ALTA,Toa Alta,URB Veredas Del Rio Ii,0.4700,940
2241,PR,Puerto Rico,TOA ALTA,Toa Alta,Villa Matilde,0.5000,1000
2242,PR,Puerto Rico,TOA ALTA,Toa Alta,Alts Del Toa,0.5800,1160
2243,PR,Puerto Rico,TOA ALTA,Toa Alta,Ciudad Jardin I,0.5600,1120
2244,PR,Puerto Rico,TOA ALTA,Toa Alta,URB Monte Sol,0.5700,1140
2245,PR,Puerto Rico,TOA ALTA,Toa Alta,URB Palacios De Marbella,0.4600,920
2246,PR,Puerto Rico,TOA ALTA,Toa Alta,URB Palacios De Versalles,0.5100,1020
2247,PR,Puerto Rico,TOA ALTA,Toa Alta,Villa Del Monte,0.6600,1320
2248,PR,Puerto Rico,TOA ALTA,Toa Alta,Alt De Bucabarones,0.5600,1120
2249,PR,Puerto Rico,TOA ALTA,Toa Alta,Colinas De Plata,0.5200,1040
2250,PR,Puerto Rico,TOA ALTA,Toa Alta,Jard De Casablanca,0.7000,1400
2251,PR,Puerto Rico,TOA ALTA,Toa Alta,Jard De Mediterraneo,0.5200,1040
2252,PR,Puerto Rico,TOA ALTA,Toa Alta,Mans Del Toa,0.5900,1180
2253,PR,Puerto Rico,TOA ALTA,Toa Alta,URB Palacio Imperial,0.4500,900
2254,PR,Puerto Rico,TOA ALTA,Toa Alta,Toa Alta,0.5500,1100
2255,PR,Puerto Rico,TOA ALTA,Toa Alta,Haciendas De Borinquen,0.6000,1200
2256,PR,Puerto Rico,TOA ALTA,Toa Alta,Repto San Jose,0.4600,920
2257,PR,Puerto Rico,TOA ALTA,Toa Alta,URB Montecasino,0.6000,1200
2258,PR,Puerto Rico,TOA ALTA,Toa Alta,Est De La Fuente,0.4800,960
2259,PR,Puerto Rico,TOA ALTA,Toa Alta,Mans De Montecasino Ii,0.5400,1080
2260,PR,Puerto Rico,TOA ALTA,Toa Alta,Praderas Del Rio,0.6900,1380
2261,PR,Puerto Rico,TOA ALTA,Toa Alta,Qtas De Plaza Aquarium,0.6300,1260
2262,PR,Puerto Rico,TOA ALTA,Toa Alta,Sect Los Rodriguez,0.6800,1360
2263,PR,Puerto Rico,TOA ALTA,Toa Alta,URB Las Cascadas,0.5900,1180
2264,PR,Puerto Rico,TOA ALTA,Toa Alta,URB Madelaine,0.4900,980
2265,PR,Puerto Rico,TOA ALTA,Toa Alta,URB Montecasino Hts,0.6700,1340
2266,PR,Puerto Rico,TOA ALTA,Toa Alta,URB Palacios Reales,0.5400,1080
2267,PR,Puerto Rico,TOA ALTA,Toa Alta,URB Woodbridge Pk,0.6100,1220
2268,PR,Puerto Rico,TOA ALTA,Toa Alta,Alts De Montecasino,0.5900,1180
2269,PR,Puerto Rico,TOA ALTA,Toa Alta,Ciudad Jardin Ii,0.6500,1300
2270,PR,Puerto Rico,TOA ALTA,Toa Alta,Jard De Escorial,0.4600,920
2271,PR,Puerto Rico,TOA ALTA,Toa Alta,Jard De Toa Alta,0.4900,980
2272,PR,Puerto Rico,TOA ALTA,Toa Alta,URB Monte Verde,0.6600,1320
2273,PR,Puerto Rico,TOA ALTA,Toa Alta,URB Palacios Del Rio Ii,0.5800,1160
2274,PR,Puerto Rico,TOA ALTA,Toa Alta,URB Plaza De La Fuente,0.4600,920
2275,PR,Puerto Rico,TOA ALTA,Toa Alta,URB Toalinda,0.4900,980
2276,PR,Puerto Rico,BAYAMON,Bayamon,Ciudad Interamericana,0.5200,1040
